customer_id,customer_segment
8474-UMLNT,Platinum
9821-POOTN,Gold
3836-FZSDJ,Gold
9142-XMYJH,Gold
6559-ILWKJ,Platinum
0187-QSXOE,Silver
7733-UDMTP,Platinum
2649-HWLYB,Platinum
5214-CHIWJ,Gold
4229-CZMLL,Silver
6904-JLBGY,Platinum
2465-BLLEU,Gold
1685-VAYJF,Gold
8874-EJNSR,Gold
6917-YACBP,Platinum
5049-MUBWG,Platinum
4223-WOZCM,Silver
0769-MURVM,Platinum
9253-VIFJQ,Platinum
7030-FZTFM,Platinum
9741-YLNTD,Silver
5917-RYRMG,Gold
5120-ZBLAI,Platinum
1194-BHJYC,Platinum
3663-MITLP,Platinum
0906-QVPMS,Platinum
9025-ZRPVR,Gold
1905-OEILC,Gold
7858-GTZSP,Gold
3285-UCQVC,Gold
6248-BSHKG,Gold
4685-TFLLS,Gold
3470-BTGQO,Gold
1209-VFFOC,Platinum
8224-DWCKX,Gold
5482-PLVPE,Gold
4553-DVPZG,Platinum
4902-OHLSK,Platinum
6917-IAYHD,Silver
0495-ZBNGW,Silver
8620-RJPZN,Gold
7572-KPVKK,Platinum
2642-MAWLJ,Gold
2357-COQEK,Platinum
7103-ZGVNT,Platinum
3737-GCSPV,Platinum
2027-WKXMW,Platinum
7137-NAXML,Gold
2428-ZMCTB,Gold
2961-VNFKL,Gold
1768-HNVGJ,Platinum
6963-KQYQB,Gold
5934-RMPOV,Platinum
1207-BLKSA,Gold
4088-YLDSU,Platinum
8316-BBQAY,Platinum
1166-PQLGG,Gold
3146-JTQHR,Gold
4291-YZODP,Gold
4395-PZMSN,Silver
6427-FEFIG,Platinum
0017-IUDMW,Platinum
8706-HRADD,Gold
9955-QOPOY,Platinum
4385-ZKVNW,Gold
5446-DKWYW,Platinum
2034-CGRHZ,Platinum
5797-APWZC,Silver
3683-QKIUE,Gold
4228-ZGYUW,Silver
9031-ZVQPT,Platinum
2990-IAJSV,Platinum
8107-KNCIM,Gold
9027-YFHQJ,Gold
5176-LDKUH,Gold
4644-OBGFZ,Gold
7926-IJOOU,Gold
6480-YAGIY,Platinum
4029-HPFVY,Silver
7602-DBTOU,Gold
5345-BMKWB,Gold
3519-ZKXGG,Silver
5457-COLHT,Platinum
6416-TVAIH,Silver
5451-YHYPW,Platinum
5108-ADXWO,Gold
7998-WNZEM,Platinum
3066-RRJIO,Silver
4664-NJCMS,Platinum
0307-BCOPK,Gold
7629-WFGLW,Platinum
2542-HYGIQ,Gold
6715-OFDBP,Silver
5016-LIPDW,Gold
6481-LXPWL,Gold
1567-DSCIC,Platinum
2150-UWTFY,Gold
6124-ACRHJ,Gold
9362-MWODR,Platinum
9975-GPKZU,Gold
9625-RZFUK,Gold
5153-LXKDT,Platinum
5161-UBZXI,Platinum
1020-JPQOW,Platinum
7919-ZODZZ,Gold
0565-JUPYD,Platinum
6867-ACCZI,Platinum
5939-XAIXZ,Gold
9054-FOWNV,Platinum
2683-BPJSO,Platinum
2157-MXBJS,Platinum
8207-VVMYB,Gold
9732-EQMWY,Platinum
9360-AHGNL,Platinum
1087-UDSIH,Gold
5269-NRGDP,Platinum
6195-MELTI,Gold
5485-WUYWF,Silver
2121-JAFOM,Platinum
8818-DOPVL,Platinum
2632-UCGVD,Platinum
5445-PZWGX,Platinum
1227-UDMZR,Platinum
5198-HQAEN,Platinum
9170-CCKOU,Platinum
2167-FQSTQ,Platinum
2819-GWENI,Gold
1043-YCUTE,Gold
3814-MLAXC,Platinum
3572-UUHRS,Gold
2692-PFYTJ,Gold
1226-UDFZR,Silver
5955-EPOAZ,Gold
6821-JPCDC,Platinum
8815-LMFLX,Gold
9135-HSWOC,Gold
8582-KRHPJ,Gold
5811-IWXYM,Platinum
7044-YAACC,Silver
8189-XRIKE,Platinum
1506-YJTYT,Platinum
4123-DVHPH,Platinum
6425-YQLLO,Platinum
5442-UTCVD,Silver
2228-BZDEE,Gold
7734-DBOAI,Silver
2789-CZANW,Platinum
2091-RFFBA,Gold
2114-MGINA,Platinum
7596-LDUXP,Gold
3740-RLMVT,Platinum
4489-SNOJF,Platinum
2192-OZITF,Platinum
5651-CPDND,Gold
2186-QZEYA,Gold
1131-ALZWV,Gold
7729-XBTWX,Gold
9134-WYRVP,Platinum
3284-SVCRO,Gold
9732-OUYRN,Gold
0559-CKHUS,Gold
2931-SVLTV,Platinum
6899-PPEEA,Platinum
7504-UWHNB,Gold
2582-FFFZR,Gold
8908-NMQTX,Platinum
2187-LZGPL,Gold
1431-AIDJQ,Platinum
6288-LBEAR,Gold
4597-NUCQV,Platinum
9019-QVLZD,Silver
8413-YNHNV,Platinum
5808-TOTXO,Gold
4369-NYSCF,Platinum
6333-YDVLT,Platinum
5324-KTGCG,Gold
5599-HVLTW,Gold
7394-LWLYN,Silver
3707-LRWZD,Platinum
6873-UDNLD,Platinum
2700-LUEVA,Gold
1455-ESIQH,Silver
0958-YHXGP,Gold
1101-SSWAG,Gold
2979-SXESE,Platinum
4013-TLDHQ,Gold
5743-KHMNA,Gold
4194-FJARJ,Platinum
5325-UWTWJ,Platinum
3969-GYXEL,Gold
9208-OLGAQ,Platinum
3244-CQPHU,Platinum
2674-MLXMN,Platinum
9708-HPXWZ,Gold
6992-TKNYO,Platinum
4468-YDOVK,Gold
3754-DXMRT,Silver
5792-JALQC,Platinum
7130-VTEWQ,Gold
2200-DSAAL,Platinum
4302-ZYFEL,Gold
9351-LZYGF,Platinum
4366-CTOUZ,Platinum
6121-VZNQB,Gold
7903-CMPEY,Silver
1518-OMDIK,Gold
6671-NGWON,Gold
0595-ITUDF,Platinum
6996-KNSML,Silver
1955-IBMMB,Gold
0096-BXERS,Gold
3806-YAZOV,Gold
7998-ZLXWN,Gold
6253-WRFHY,Gold
9133-AYJZG,Platinum
2675-OTVVJ,Platinum
8680-CGLTP,Gold
8430-TWCBX,Gold
5018-GWURO,Platinum
6741-QRLUP,Platinum
4737-HOBAX,Platinum
0537-QYZZN,Platinum
3340-QBBFM,Gold
1704-NRWYE,Gold
2592-SEIFQ,Gold
8200-KLNYW,Platinum
3372-CDXFJ,Gold
4781-ZXYGU,Gold
7632-YUTXB,Gold
2718-YSKCS,Gold
9896-UYMIE,Platinum
0853-NWIFK,Platinum
8212-CRQXP,Gold
6980-CDGFC,Gold
7691-XVTZH,Platinum
2520-SGTTA,Silver
7481-ATQQS,Platinum
2277-VWCNI,Gold
1088-CNNKB,Platinum
8642-GVWRF,Silver
1930-BZLHI,Gold
3400-ESFUW,Platinum
5868-YTYKS,Gold
3525-DVKFN,Gold
1482-OXZSY,Platinum
0377-JBKKT,Gold
5778-BVOFB,Gold
3373-YZZYM,Gold
2057-ZBLPD,Platinum
0228-MAUWC,Gold
5502-RLUYV,Platinum
0023-HGHWL,Gold
7663-YJHSN,Platinum
4915-BFSXL,Platinum
3086-RUCRN,Platinum
5215-LNLDJ,Gold
7576-JMYWV,Platinum
9039-RBEEE,Gold
0257-KXZGU,Platinum
1307-ATKGB,Platinum
8417-FMLZI,Silver
3714-XPXBW,Platinum
1850-AKQEP,Gold
2824-DXNKN,Platinum
5227-JSCFE,Platinum
0848-ZGQIJ,Platinum
3621-CHYVB,Platinum
8042-RNLKO,Gold
1792-UXAFY,Platinum
5372-FBKBN,Gold
0420-TXVSG,Platinum
6217-TOWGS,Platinum
0515-YPMCW,Silver
0378-XSZPU,Platinum
1045-LTCYT,Gold
1544-JJMYL,Platinum
4636-JGAAI,Platinum
6874-SGLHU,Platinum
5951-AOFIH,Platinum
4729-XKASR,Gold
3059-NGMXB,Platinum
8652-YHIYU,Gold
5278-PNYOX,Platinum
5449-FIBXJ,Platinum
3486-HOOGQ,Platinum
5061-PBXFW,Platinum
8630-FJLIB,Gold
3891-NLXJB,Gold
4749-OJKQU,Silver
0577-WHMEV,Platinum
5453-AXEPF,Gold
3639-XJHKQ,Gold
3716-LRGXK,Platinum
2263-SFSQZ,Gold
9950-MTGYX,Gold
3397-AVTKU,Gold
4825-FUREZ,Gold
9837-BMCLM,Silver
2672-OJQZP,Silver
0137-UDEUO,Gold
3134-DSHVC,Platinum
6161-UUUTA,Silver
7821-DPRQE,Platinum
6543-XRMYR,Platinum
2001-EWBQU,Platinum
4925-LMHOK,Gold
1608-GMEWB,Platinum
6695-AMZUF,Platinum
1455-UGQVH,Platinum
8410-BGQXN,Gold
8280-MQRQN,Silver
1619-YWUBB,Gold
7611-YKYTC,Gold
2037-SGXHH,Platinum
3178-FESZO,Silver
0365-GXEZS,Gold
0082-OQIQY,Platinum
6087-MVHJH,Platinum
4603-JANFB,Silver
3018-TFTSU,Gold
3606-SBKRY,Gold
4806-KEXQR,Silver
0667-NSRGI,Platinum
7083-YNSKY,Gold
6893-ODYYE,Platinum
8242-JSVBO,Gold
2479-BRAMR,Platinum
9541-ZPSEA,Platinum
2665-NPTGL,Platinum
1139-WUOAH,Platinum
4693-VWVBO,Gold
7434-SHXLS,Gold
6937-GCDGQ,Gold
0988-JRWWP,Silver
5075-JSDKI,Gold
7908-QCBCA,Silver
8644-XYTSV,Gold
6711-FLDFB,Gold
3873-WOSBC,Gold
7465-ZZRVX,Silver
7975-JMZNT,Platinum
7251-XFOIL,Platinum
4116-IQRFR,Gold
3714-JTVOV,Gold
8259-DZLIZ,Platinum
0442-ZXKVS,Platinum
7853-WNZSY,Gold
3120-FAZKD,Gold
8606-OEGQZ,Gold
0225-ZORZP,Silver
4702-IOQDC,Silver
9489-JMTTN,Platinum
0575-CUQOV,Platinum
0967-BMLBD,Gold
6178-KFNHS,Gold
2830-LEWOA,Platinum
5006-MXVRN,Gold
1264-BYWMS,Platinum
9658-WYUFB,Platinum
8327-WKMIE,Gold
6917-FIJHC,Gold
5329-KRDTM,Platinum
7797-EJMDP,Gold
3530-VWVGU,Gold
2013-SGDXK,Silver
6368-NWMCE,Platinum
3633-CDBUW,Platinum
0707-HOVVN,Platinum
8580-QVLOC,Platinum
3956-MGXOG,Gold
9274-UARKJ,Gold
4077-HWUYD,Platinum
2012-NWRPA,Platinum
8808-ELEHO,Silver
0103-CSITQ,Platinum
3506-LCJDC,Gold
8671-KKKOS,Gold
7305-ZWMAJ,Gold
9518-XXBXE,Gold
3934-HXCFZ,Platinum
6578-KRMAW,Platinum
4860-IJUDE,Gold
7666-WKRON,Platinum
9688-YGXVR,Platinum
0423-UDIJQ,Gold
1945-XISKS,Gold
4910-AQFFX,Gold
2154-KVJFF,Gold
5360-LJCNJ,Platinum
2607-FBDFF,Silver
9647-ERGBE,Platinum
3428-XZMAZ,Silver
1100-DDVRV,Gold
0378-TOVMS,Silver
4355-HBJHH,Platinum
6728-WYQBC,Gold
9058-CBREO,Silver
9029-FEGVJ,Platinum
7216-KAOID,Gold
0318-QUUOB,Silver
6145-NNPNO,Silver
5520-FVEWJ,Platinum
5339-TJFEK,Platinum
5572-ZDXHY,Platinum
2074-GUHPQ,Platinum
4625-XMOYM,Gold
5827-MWCZK,Platinum
1385-TQOZW,Gold
5914-XRFQB,Platinum
4329-YPDDQ,Platinum
4804-NCPET,Gold
3750-CKVKH,Silver
5944-UGLLK,Platinum
8063-GBATB,Platinum
7787-BNTZM,Gold
2252-ISRNH,Platinum
9415-TPKRV,Gold
5322-TEUJK,Platinum
4547-KQRTM,Gold
4877-EVATK,Gold
1866-DIOQZ,Platinum
8375-KVTHK,Platinum
2697-NQBPF,Platinum
3709-OIJEA,Platinum
7639-SUPCW,Gold
1386-ZIKUV,Gold
0599-XNYDO,Gold
6377-WHAOX,Platinum
6855-VLGOS,Gold
8999-XXGNS,Platinum
8746-OQQRW,Gold
3181-MIZBN,Gold
0471-ARVMX,Platinum
7766-CLTIC,Gold
5650-YLIBA,Platinum
0825-CPPQH,Gold
9084-OAYKL,Gold
6122-LJADA,Platinum
2400-XIWIO,Platinum
7524-VRLPL,Platinum
1069-XAIEM,Silver
7569-NMZYQ,Platinum
5201-USSQZ,Platinum
2105-PHWON,Platinum
1494-EJZDW,Gold
4884-TVUQF,Platinum
8003-EWNDZ,Gold
1897-RCFUM,Gold
9256-JTBNZ,Gold
4658-HCOHW,Platinum
2211-RMNHO,Platinum
2432-TFSMK,Platinum
3440-JPSCL,Silver
4929-ROART,Gold
1834-ABKHQ,Gold
1741-WTPON,Platinum
3932-IJWDZ,Platinum
1240-HCBOH,Gold
3594-KADLU,Gold
8065-BVEPF,Platinum
3796-ENZGF,Platinum
1734-ZMNTZ,Gold
2853-CWQFQ,Silver
0813-TAXXS,Platinum
2519-TWKFS,Gold
2889-FPWRM,Platinum
0626-QXNGV,Gold
6723-CEGQI,Gold
6987-XQSJT,Platinum
4732-RRJZC,Gold
9499-XPZXM,Platinum
4338-EYCER,Gold
3007-FDPEA,Gold
6350-XFYGW,Silver
4290-BSXUX,Silver
8513-OLYGY,Platinum
0311-QYWSS,Gold
8705-DWKTI,Platinum
8755-IWJHN,Platinum
0325-XBFAC,Silver
4480-QQRHC,Gold
0929-PECLO,Platinum
3680-CTHUH,Platinum
1202-KKGFU,Gold
6112-KTHFQ,Gold
1852-XEMDW,Platinum
2462-XIIJB,Silver
4760-XOHVN,Gold
1820-DJFPH,Gold
9426-SXNHE,Gold
9068-FHQHD,Gold
1269-FOYWN,Gold
9470-YFUYI,Platinum
7817-BOQPW,Silver
7402-EYFXX,Platinum
1853-UDXBW,Silver
9895-VFOXH,Gold
5458-CQJTA,Platinum
1230-QAJDW,Silver
5701-ZIKJE,Gold
5219-YIPTK,Platinum
5032-MIYKT,Silver
7396-VJUZB,Gold
9717-QEBGU,Silver
5172-RKOCB,Platinum
6509-TSGWN,Gold
3540-RZJYU,Platinum
3178-CIFOT,Gold
2091-MJTFX,Gold
4530-NDRKU,Gold
5985-TBABQ,Platinum
9800-ONTFE,Gold
6743-HHQPF,Gold
8455-HIRAQ,Gold
6616-AALSR,Platinum
0883-EIBTI,Gold
9415-ZNBSX,Platinum
4018-KJYUY,Gold
0722-TROQR,Silver
7571-YXDAD,Silver
3884-UEBXB,Gold
8780-RSYYU,Gold
5537-UXXVS,Gold
1791-PQHBB,Silver
8701-DGLVH,Gold
8741-LQOBK,Gold
3393-FMZPV,Platinum
8082-GHXOP,Gold
6402-ZFPPI,Platinum
0980-FEXWF,Gold
7486-KSRVI,Platinum
3011-WQKSZ,Gold
8443-WVPSS,Platinum
3006-XIMLN,Silver
8218-FFJDS,Platinum
1986-PHGZF,Gold
9965-YOKZB,Silver
0504-HHAPI,Platinum
9360-OMDZZ,Platinum
6305-YLBMM,Platinum
0345-XMMUG,Platinum
8024-XNAFQ,Platinum
3647-GMGDH,Platinum
2988-GBIVW,Platinum
2832-SCUCO,Gold
7036-ZZKBD,Platinum
3791-LGQCY,Platinum
0265-PSUAE,Platinum
0463-TXOAK,Gold
0594-UFTUL,Gold
9509-MPYOD,Gold
9128-CPXKI,Platinum
0129-KPTWJ,Platinum
8166-ZZTFS,Platinum
5855-EIBDE,Platinum
5365-LLFYV,Silver
5956-YHHRX,Platinum
6008-NAIXK,Platinum
2956-GGUCQ,Platinum
1928-BXYIV,Silver
5760-FXFVO,Silver
6595-COKXZ,Silver
0961-ZWLVI,Platinum
5181-OABFK,Platinum
4007-NHVHI,Platinum
7816-VGHTO,Gold
5871-DGTXZ,Gold
7550-WIQVA,Platinum
7544-ZVIKX,Platinum
0016-QLJIS,Platinum
7508-DQAKK,Platinum
5176-OLSKT,Platinum
9356-AXGMP,Platinum
3556-BVQGL,Gold
0362-ZBZWJ,Platinum
8979-CAMGB,Platinum
4211-MMAZN,Gold
7581-EBBOU,Platinum
4274-OWWYO,Silver
5073-RZGBK,Platinum
1541-ETJZO,Silver
2192-CKRLV,Platinum
3154-HMWUU,Gold
6119-SPUDB,Gold
6522-OIQSX,Platinum
7813-ZGGAW,Platinum
8748-HFWBO,Gold
1052-QJIBV,Gold
1319-YLZJG,Platinum
4106-HADHQ,Platinum
0723-FDLAY,Platinum
3050-RLLXC,Platinum
9298-WGMRW,Platinum
2369-UAPKZ,Silver
3088-LHEFH,Gold
2778-OCLGR,Gold
6583-KQJLK,Platinum
8544-JNBOX,Gold
6681-ZSEXG,Platinum
6139-ZZRBQ,Gold
6116-RFVHN,Platinum
0637-KVDLV,Silver
8884-FEEWR,Gold
3125-RAHBV,Gold
6633-MPWBS,Gold
0373-AIVNJ,Gold
8785-EPNCG,Gold
1682-VCOIO,Gold
5729-KLZAR,Silver
2072-ZVJJX,Gold
8849-AYPTR,Platinum
9518-IMLHK,Platinum
1582-RAFML,Silver
3646-ITDGM,Gold
8740-CRYFY,Silver
3569-VLDHH,Platinum
8224-KDLKN,Gold
7594-LZNWR,Gold
4001-TSBTV,Platinum
2962-XPMCQ,Silver
8727-XDPUD,Gold
1043-UXOVO,Platinum
1064-FBXNK,Gold
3996-ZNWYK,Gold
2878-DHMIN,Gold
7762-ONLJY,Gold
1678-FYZOW,Silver
5795-BKOYE,Platinum
8627-EHGIP,Platinum
7402-PWYJJ,Platinum
5480-TBGPH,Platinum
0018-NYROU,Silver
7501-VTYLJ,Silver
7608-RGIRO,Gold
0480-BIXDE,Platinum
5895-QSXOD,Gold
9814-AOUDH,Gold
6175-IRFIT,Silver
8760-ZRHKE,Platinum
1622-HSHSF,Gold
8854-CCVSQ,Gold
6749-UTDVX,Platinum
5542-DHSXL,Gold
9102-OXKFY,Gold
0511-JTEOY,Silver
5216-WASFJ,Platinum
7808-DVWEP,Gold
7067-KSAZT,Platinum
2284-VFLKH,Platinum
0366-NQSHS,Gold
6532-YLWSI,Gold
3807-BPOMJ,Platinum
3892-NXAZG,Platinum
4948-WBBKL,Gold
4182-BGSIQ,Gold
9300-AGZNL,Silver
0988-AADSA,Platinum
9972-NKTFD,Gold
3717-LNXKW,Platinum
5734-EJKXG,Platinum
2207-RYYRL,Gold
6729-FZWSY,Gold
9695-IDRZR,Platinum
8144-DGHXP,Platinum
7814-LEEVE,Gold
1112-CUNAO,Platinum
5175-AOBHI,Gold
5174-RNGBH,Gold
8631-WUXGY,Platinum
7270-BDIOA,Platinum
9565-JSNFM,Gold
5906-DVAPM,Platinum
6654-QGBZZ,Gold
8348-JLBUG,Platinum
0607-DAAHE,Gold
5641-DMBFJ,Platinum
9200-NLNPD,Platinum
2664-XJZNO,Platinum
9732-KPKBW,Silver
3339-EAQNV,Platinum
0921-OHLVP,Platinum
3389-YGYAI,Platinum
9560-ARGQJ,Gold
8350-NYMVI,Gold
1600-DILPE,Gold
0536-ESJEP,Platinum
4654-GGUII,Gold
6478-HRRCZ,Platinum
8510-BBWMU,Gold
6857-TKDJV,Gold
2360-RDGRO,Platinum
0584-BJQGZ,Platinum
5134-IKDAY,Silver
1360-XFJMR,Platinum
3070-DVEYC,Gold
5730-RIITO,Gold
9058-MJLZC,Platinum
5707-ORNDZ,Gold
0902-XKXPN,Gold
5177-RVZNU,Gold
0056-EPFBG,Gold
8993-IZEUX,Gold
8696-JKZNU,Gold
5380-AFSSK,Silver
8190-ZTQFB,Gold
0931-MHTEM,Platinum
2055-PDADH,Silver
7515-LODFU,Gold
0440-UEDAI,Platinum
1337-BOZWO,Gold
0868-VJRDR,Platinum
8714-EUHJO,Platinum
6344-SFJVH,Gold
3950-VPYJB,Platinum
8041-TMEID,Platinum
7321-ZNSLA,Gold
6941-KXRRV,Gold
3721-CNEYS,Silver
8727-JQFHV,Gold
9475-NNDGC,Platinum
1355-KUSBG,Gold
3688-FTHLT,Gold
0899-LIIBW,Platinum
2568-OIADY,Platinum
1384-RCUXW,Gold
5825-XJOCM,Platinum
6848-YLDFR,Platinum
8125-QPFJD,Platinum
2320-YKQBO,Gold
1193-RTSLK,Platinum
2302-ANTDP,Platinum
5923-GXUOC,Platinum
4973-RLZVI,Platinum
7869-ZYDST,Gold
4501-UYKBC,Platinum
1215-EXRMO,Gold
2305-MRGLV,Gold
8404-VIOMB,Platinum
5233-GEEAX,Gold
2359-KLTEK,Platinum
5304-EFJLP,Platinum
2673-ZALNP,Gold
9184-GALIL,Gold
4393-RYCRE,Platinum
9746-MDMBK,Platinum
3162-ZJZFU,Platinum
8404-GFGCZ,Silver
8875-AKBYH,Platinum
4432-ADRLB,Silver
0533-UCAAU,Platinum
1394-SUIUH,Platinum
3521-MNKLV,Gold
2533-TIBIX,Gold
8993-PHFWD,Gold
1565-RHDJD,Silver
7137-RYLPP,Platinum
3765-JXVKY,Silver
5092-STPKP,Gold
7330-WZLNC,Silver
0114-PEGZZ,Platinum
3359-DSRKA,Gold
8639-NHQEI,Platinum
7161-DFHUF,Gold
3957-LXOLK,Platinum
3720-DBRWL,Platinum
6635-MYYYZ,Platinum
8565-WUXZU,Platinum
5281-BUZGT,Platinum
4994-OBRSZ,Platinum
0562-FGDCR,Platinum
2436-QBZFP,Gold
3420-YJLQT,Silver
6040-CGACY,Gold
6582-PLFUU,Gold
8242-PDSGJ,Gold
0264-CNITK,Gold
0089-IIQKO,Platinum
7839-NUIAA,Platinum
6075-QMNRR,Gold
5378-IKEEG,Silver
5966-EMAZU,Platinum
0440-EKDCF,Platinum
4774-HHGGS,Gold
2718-GAXQD,Gold
2055-BFOCC,Platinum
8180-AKMJV,Silver
4298-OYIFC,Platinum
5566-SOEZD,Platinum
9842-EFSYY,Silver
2272-WUSPA,Platinum
4584-LBNMK,Gold
3898-GUYTS,Platinum
0930-EHUZA,Platinum
6413-XKKPU,Platinum
9975-SKRNR,Gold
3703-KBKZP,Gold
1449-XQEMT,Gold
2626-URJFX,Gold
4973-MGTON,Platinum
3682-YEUWS,Gold
1223-UNPKS,Gold
2612-RRIDN,Silver
4735-ASGMA,Platinum
3446-QDSZF,Gold
3669-LVWZB,Gold
6892-EZDTG,Silver
5117-IFGPS,Platinum
7379-FNIUJ,Silver
1627-AFWVJ,Gold
9725-SCPZG,Silver
5884-GCYMI,Silver
3217-FZDMN,Silver
4486-EFAEB,Gold
0060-FUALY,Platinum
7853-GVUDZ,Gold
7480-QNVZJ,Platinum
6954-OOYZZ,Gold
7088-FBAWU,Platinum
8313-AFGBW,Platinum
3943-KDREE,Gold
9239-ZBZZV,Gold
3097-IDVPU,Gold
4398-HSCJH,Silver
2197-OMWGI,Platinum
2303-PJYHN,Gold
9795-VOWON,Gold
1237-WIYYZ,Gold
1987-AUELQ,Gold
7852-LECYP,Platinum
4430-UZIPO,Gold
4822-LPTYJ,Platinum
8165-CBKXO,Platinum
6527-PZFPV,Gold
4855-SNKMY,Silver
9593-CVZKR,Gold
8595-SIZNC,Gold
8008-HAWED,Gold
7124-UGSUR,Platinum
1862-SKORY,Gold
5236-XMZJY,Platinum
4827-DPADN,Platinum
2694-CIUMO,Gold
5846-ABOBJ,Gold
1439-LCGVL,Gold
0909-SDHNU,Gold
4647-XXZAM,Gold
1502-XFCVR,Platinum
7740-KKCXF,Gold
5360-XGYAZ,Platinum
9692-TUSXH,Platinum
7912-SYRQT,Gold
3557-HTYWR,Platinum
4816-JBHOV,Silver
8920-NAVAY,Platinum
1699-TLDLZ,Gold
5600-PDUJF,Gold
8292-TYSPY,Gold
0567-XRHCU,Gold
1867-BDVFH,Gold
2067-QYTCF,Platinum
2359-QWQUL,Platinum
9103-TCIHJ,Gold
7407-SUJIZ,Gold
9150-KPBJQ,Gold
0052-DCKON,Platinum
3654-ARMGP,Platinum
9699-UBQFS,Platinum
9367-TCUYN,Gold
1261-FWTTE,Gold
3528-HFRIQ,Platinum
0708-SJDIS,Platinum
4140-WJAWW,Gold
2073-QBVBI,Gold
6928-ONTRW,Gold
3320-VEOYC,Platinum
5231-FIQPA,Gold
6617-WLBQC,Platinum
2599-CIPQE,Platinum
6653-CBBOM,Silver
8774-GSBUN,Gold
7326-RIGQZ,Gold
1401-FTHFQ,Gold
3247-ZVOUO,Gold
0254-FNMCI,Platinum
1848-LBZHY,Gold
6101-IMRMM,Silver
8118-TJAFG,Platinum
5429-LWCMV,Platinum
7298-IZWLY,Gold
9758-MFWGD,Gold
3955-JBZZM,Gold
1268-ASBGA,Platinum
8943-URTMR,Silver
4815-TUMEQ,Gold
4713-LZDRV,Silver
9909-IDLEK,Platinum
4092-OFQZS,Gold
1561-BWHIN,Gold
4325-NFSKC,Platinum
9927-DSWDF,Platinum
9500-LTVBP,Platinum
7252-NTGSS,Silver
8149-AIQCG,Gold
1360-JYXKQ,Platinum
2955-PSXOE,Gold
7762-URZQH,Platinum
0899-WZRSD,Platinum
3255-GRXMG,Gold
4828-FAZPK,Gold
6094-ZIVKX,Platinum
6925-BAYGL,Gold
3262-EIDHV,Platinum
7354-OIJLX,Gold
1376-HHBDV,Gold
6907-NZZIJ,Platinum
6133-OZILE,Gold
4135-FRWKJ,Platinum
2911-UREFD,Platinum
3744-ZRRDZ,Platinum
5673-TIYIB,Silver
6551-ZCOTS,Gold
7191-ADRGF,Platinum
5018-LXQQG,Platinum
6892-BOGQE,Gold
1602-IJQQE,Silver
4628-WQCQQ,Platinum
1746-TGTWV,Silver
5995-SNNEW,Platinum
8050-WYBND,Gold
2821-WARNZ,Gold
4879-GZLFH,Platinum
1644-IRKSF,Platinum
8314-HTWVE,Gold
9402-ROUMJ,Platinum
2507-QZPQS,Platinum
7159-NOKYQ,Platinum
5707-ZMDJP,Platinum
8779-YIQQA,Gold
7136-IHZJA,Platinum
8966-OIQHG,Gold
7074-STDCN,Gold
3705-PSNGL,Gold
8739-QOTTN,Gold
1399-OUPJN,Gold
0277-BKSQP,Gold
6502-HCJTI,Platinum
2606-RMDHZ,Gold
5774-XZTQC,Gold
2676-SSLTO,Platinum
6266-QHOJZ,Platinum
7269-JISCY,Gold
0363-SVHYR,Platinum
8547-NSBBO,Platinum
8258-GSTJK,Silver
6861-OKBCE,Gold
9940-RHLFB,Silver
6591-QGOYB,Platinum
9070-BCKQP,Platinum
6421-SZVEM,Platinum
1328-EUZHC,Gold
2995-UPRYS,Platinum
8878-RYUKI,Gold
9633-DENPU,Gold
7811-JIVPF,Gold
7113-HIPFI,Platinum
8541-QVFKM,Gold
6686-YPGHK,Platinum
1383-EZRWL,Gold
9258-CNWAC,Platinum
5371-VYLSX,Platinum
6374-AFWOX,Platinum
4759-TRPLW,Silver
5317-FLPJF,Platinum
7621-VPNET,Platinum
6034-YMTOB,Silver
8563-IIOXK,Gold
4903-CNOZC,Platinum
4353-HYOJD,Gold
8020-BWHYL,Gold
7267-FRMJW,Gold
2982-VPSGI,Platinum
4188-FRABG,Platinum
8199-ZLLSA,Platinum
4128-ETESU,Platinum
0620-DLSLK,Gold
4625-EWPTF,Gold
5980-NOPLP,Platinum
3850-OKINF,Platinum
6892-XPFPU,Platinum
8010-EZLOU,Gold
1156-ZFYDO,Gold
3295-YVUSR,Silver
8016-NCFVO,Platinum
4119-ZYPZY,Platinum
5549-ZGHFB,Gold
7577-SWIFR,Silver
0303-WMMRN,Gold
6408-OTUBZ,Platinum
5204-HMGYF,Platinum
1078-TDCRN,Gold
3727-OVPRY,Gold
3797-FKOGQ,Gold
7622-NXQZR,Gold
6196-HBOBZ,Platinum
3970-XGJDU,Gold
7017-VFULY,Gold
5562-YJQGT,Gold
8807-OPMBM,Gold
5439-WIKXB,Platinum
9874-QLCLH,Platinum
8294-UIMBA,Platinum
8109-YUOHE,Gold
5840-NVDCG,Platinum
8092-NLTGF,Gold
5928-QLDHB,Gold
9840-EFJQB,Silver
0696-UKTOX,Gold
4801-KFYKL,Gold
3472-OAOOR,Gold
6135-OZQVA,Gold
8062-YBDOE,Silver
2252-JHJGE,Platinum
4188-PCPIG,Platinum
6000-APYLU,Gold
7105-BENQF,Gold
7721-DVEKZ,Gold
3566-VVORZ,Gold
9507-HSMMZ,Gold
2480-SQIOB,Gold
0947-IDHRQ,Silver
7813-TKCVO,Gold
0128-MKWSG,Gold
3672-YITQD,Platinum
4350-ZTLPI,Platinum
9048-JVYVF,Silver
